FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2024-25,General,366,Bhusawal 4 & 5,3.710,1032.59,3.746,1045.6,Bhusawal 4 & 5 | 3.710 | 1032.59 | 3.746 | 1045.60
2024-25,General,366,Koradi 8 To 10,3.084,1946.11,3.119,1970.52,Koradi 8 To 10 | 3.084 | 1946.11 | 3.119 | 1970.52
2024-25,General,366,Chandrapur 8 & 9,3.444,1212.64,3.442,1228.27,Chandrapur 8 & 9 | 3.444 | 1212.64 | 3.442 | 1228.27
2024-25,General,366,Parli Replacement U 8,5.016,384.03,5.052,384.66,Parli Replacement U 8 | 5.016 | 384.03 | 5.052 | 384.66
2024-25,General,366,Hydro (incl. Ghatghar),,288.63,310.24,,Hydro (incl. Ghatghar) | 288.63 | 310.24
2024-25,General,366,Hydro Lease rent,,533.76,525.55,,Hydro Lease rent | 533.76 | 525.55
2024-25,General,366,Total,,9514.46,9970.24,,"Total | 9,514.46 | 9,970.24"
2024-25,General,370,Competitive Bidding,,,6784.0,,"Competitive Bidding | 3300 | 2,450 | 5,369 | 2.67 | 707.37 | 2.67 | 6,077 | 1,414.74 | 2.67 | 6,784"
2024-25,General,370,Generic Tariff based,,,1879.0,,"Generic Tariff based | 1128 | 1,103 | 1,837 | 6.49 | 20.81 | 2.67 | 1,858 | 41.61 | 2.67 | 1,879"
2024-25,General,370,200 MW with EESL,,,670.0,,200 MW with EESL | 500 | 162 | 108 | 3.01 | 281.28 | 2.67 | 389 | 562.57 | 2.67 | 670
2024-25,General,370,Solar MSKVPY,,,905.0,,Solar MSKVPY | 565 | 249 | 378 | 3.21 | 263.09 | 2.67 | 641 | 526.18 | 2.67 | 905
2024-25,General,370,Solar MSKVPY (PSA MSPGCL),,,688.0,,Solar MSKVPY (PSA MSPGCL) | 413 | 127 | 212 | 3.08 | 238.01 | 2.67 | 450 | 476.02 | 2.67 | 688
2024-25,General,370,Solar KUSUM,,,115.0,,Solar KUSUM | 22 | 22 | 115 | 3.04 | 2.67 | 115 | 2.67 | 115
2024-25,General,370,Total Existing PPA,,,11040.0,,"Total Existing PPA | 5928 | 4,113 | 8,019 | 3.59 | 1,510.56 | 2.67 | 9,530 | 3,021.12 | 2.67 | 11,040"
2024-25,General,370,APPC for FY 2023-24 and FY 2024-2025,,,3.34,,APPC for FY 2023-24 and FY 2024-2025 | 3.44 | 3.34
2024-25,General,370,Wind 1,,,2125.0,,"Wind 1 | 1246 | 573 | 1,004 | 2.70 | 884.32 | 2.70 | 1,889 | 1,120.14 | 2.70 | 2,125"
2024-25,General,370,Wind 2,,,3973.0,,"Wind 2 | 2266 | 2,266 | 3,973 | 5.59 | 2.70 | 3,973 | 2.70 | 3,973"
2024-25,General,370,Baggase Cogen.,,,5563.0,,"Baggase Cogen. | 2635 | 2,407 | 5,183 | 6.39 | 599.18 | 6.39 | 5,782 | 379.48 | 6.39 | 5,563"
2024-25,General,370,Biomass,,,204.0,,Biomass | 87 | 87 | 204 | 7.16 | 7.16 | 204 | 7.16 | 204
2024-25,General,370,Small Hydro,,,628.0,,Small Hydro | 327 | 320 | 617 | 4.21 | 16.86 | 4.21 | 633 | 11.65 | 4.21 | 628
2024-25,General,370,Wind Solar Hybrid,,,499.0,,Wind Solar Hybrid | 300 | 525.60 | 3.50 | 526 | 499.32 | 3.50 | 499
2024-25,General,370,MSW,,,22.0,,MSW | 17 | 4 | 0.36 | 6.16 | 45.55 | 6.16 | 46 | 21.64 | 6.16 | 22
2024-25,General,370,Total Existing PPA,,,13014.0,,"Total Existing PPA | 6878 | 5,657 | 10,981 | 5.66 | 2,071.52 | 4.06 | 13,053 | 2,032.23 | 3.63 | 13,014"
2024-25,General,370,APPC for FY 2023-24 and FY 2024-2025,,,5.34,,APPC for FY 2023-24 and FY 2024-2025 | 5.40 | 5.34
2024-25,General,371,Estimated Energy based on Commissioned Capacity,,9530.0,3.44,13053.0,"Estimated Energy based on Commissioned Capacity | 9,530 | 3.44 | 13,053 | 5.40"
2024-25,General,371,Balance energy as procured through Short Term,,5155.0,3.44,3030.0,"Balance energy as procured through Short Term | 5,155 | 3.44 | 3,030 | 3.44"
2024-25,General,371,Total RE in FY 2023-24,"1,39,854",14685.0,3.44,16083.0,"Total RE in FY 2023-24 | 1,39,854 | 10.50% | 14,685 | 3.44 | 11.50% | 16,083 | 3.38"
2024-25,General,371,Estimated Energy based on Commissioned Capacity,,11040.0,3.34,13014.0,"Estimated Energy based on Commissioned Capacity | 11,040 | 3.34 | 13,014 | 5.34"
2024-25,General,371,Balance energy as procured through Short term,,8075.0,3.44,3270.0,"Balance energy as procured through Short term | 8,075 | 3.44 | 3,270 | 3.44"
2024-25,General,371,Total RE in FY 2024-25,141596,19115.0,5.03,16284.0,"Total RE in FY 2024-25 | 141596 | 13.50% | 19,115 | 5.03 | 11.50% | 16,284 | 4.96"
2024-25,General,373,KAPP,2.37,,982.1,,KAPP | 982.10 | 232.59 | 2.37 | 982.10 | 232.59 | 2.37
2024-25,General,373,TAPP 1&2,2.66,,573.42,,TAPP 1&2 | 573.42 | 152.43 | 2.66 | 573.42 | 152.43 | 2.66
2024-25,General,373,TAPP 3&4,3.57,,2817.01,,"TAPP 3&4 | 2,817.01 | 1,004.38 | 3.57 | 2,817.01 | 1,004.38 | 3.57"
2024-25,General,373,Dodson I,1.68,,51.65,,Dodson I | 5.32 | 0.89 | 1.68 | 51.65 | 8.67 | 1.68
2024-25,General,373,Dodson II,2.95,,64.39,,Dodson II | 26.46 | 19.01 | 7.18 | 64.39 | 19.01 | 2.95
2024-25,General,374,Subhansari Hydro,4.50,,774.75,,Subhansari Hydro | 321.93 | 144.87 | 4.50 | 774.75 | 348.64 | 4.50
2024-25,General,374,Renewable - Non-Solar#,5.03,,16083.16,,"Renewable - Non-Solar# | 13,073.40 | 7,130.40 | 5.45 | 16,083.16 | 8,097.48 | 5.03"
2024-25,General,374,Renewable – Solar#,3.44,,14684.62,,"Renewable – Solar# | 13,335.55 | 4,728.98 | 3.55 | 14,684.62 | 5,056.14 | 3.44"
2024-25,General,374,Hydro*,1.92,,4285.91,,"Hydro* | 4,329.72 | 928.50 | 2.14 | 4,285.91 | 822.39 | 1.92"
2024-25,General,374,Total,3.84,,41667.0,,"Total | 36,013 | 14,454 | 4.01 | 41,667 | 16,019 | 3.84"
2024-25,General,374,TAPP 1&2,2.79,,1146.84,,"TAPP 1&2 | 1,143.71 | 319.23 | 2.79 | 1,146.84 | 320.11 | 2.79"
2024-25,General,374,Renewable - Non-Solar#,4.96,,16283.5,,"Renewable - Non-Solar# | 13,135.57 | 7,180.49 | 5.47 | 16,283.50 | 8,077.09 | 4.96"
2024-25,General,374,Renewable – Solar#,3.38,,19115.41,,"Renewable – Solar# | 16,340.10 | 5,785.26 | 3.54 | 19,115.41 | 6,464.53 | 3.38"
2024-25,General,374,Total,3.77,,46872.0,,"Total | 39,627 | 15,785 | 3.98 | 46,872 | 17,655 | 3.77"
2024-25,General,374,BHUSAWAL 6,,3732.37,1955.62,5.24,"BHUSAWAL 6 | 3,732.37 | 1,955.62 | 5.24"
2024-25,General,375,KHAPARKHEDA -1 to 4,5.46,,4755.87,,"KHAPARKHEDA -1 to 4 | 4,636.48 | 2,168.59 | 4.68 | 4,755.87 | 2,597.76 | 5.46"
2024-25,General,375,KHAPARKHEDA 5,5.57,,3509.21,,"KHAPARKHEDA 5 | 3,373.18 | 1,735.39 | 5.14 | 3,509.21 | 1,954.66 | 5.57"
2024-25,General,375,NASHIK- 3 to 5,6.00,,3497.91,,"NASHIK- 3 to 5 | 2,025.55 | 1,406.21 | 6.94 | 3,497.91 | 2,097.14 | 6.00"
2024-25,General,375,PARLI UNIT-6 & 7,,3361.18,1963.66,5.84,"PARLI UNIT-6 & 7 | 3,361.18 | 1,963.66 | 5.84 | 462.65"
2024-25,General,375,Parli replacement U 8,,1610.19,1050.14,6.52,"Parli replacement U 8 | 1,610.19 | 1,050.14 | 6.52 | 384.03"
2024-25,General,375,GTPS URAN,,2078.35,1054.28,5.07,"GTPS URAN | 2,078.35 | 1,054.28 | 5.07 | 122.34"
2024-25,General,375,MSTPS-I,7.82,,1692.94,,"MSTPS-I | 2,838.07 | 1,854.86 | 6.54 | 1,692.94 | 1,324.22 | 7.82"
2024-25,General,375,MSTPS-II,,950.88,1037.5,10.91,"MSTPS-II | 950.88 | 1,037.50 | 10.91 | 580.72"
2024-25,General,375,Gadarwara - I & II,5.32,,668.62,,Gadarwara - I & II | 730.50 | 382.49 | 5.24 | 668.62 | 355.46 | 5.32
2024-25,General,375,Khargone - I & II,,70.34,70.34,,Khargone - I & II | 70.34 | 70.34
2024-25,General,375,Solapur - I & II,,973.08,973.08,,Solapur - I & II | 973.08 | 973.08
2024-25,General,375,KAWAS,,136.05,136.05,,KAWAS | 136.05 | 136.05
2024-25,General,375,GANDHAR,,169.25,169.25,,GANDHAR | 169.25 | 169.25
2024-25,General,375,IPP - JSW,,164.67,164.67,,IPP - JSW | 164.67 | 164.67
2024-25,General,375,Mundra UMPP,7.84,,1518.07,,"Mundra UMPP | 4,694.48 | 2,666.43 | 5.68 | 1,518.07 | 1,189.97 | 7.84"
2024-25,General,375,Adani power 125 MW,7.48,,434.62,,Adani power 125 MW | 163.31 | 197.84 | 12.11 | 434.62 | 325.21 | 7.48
2024-25,General,375,Adani power 1320 MW,4.79,,9215.03,,"Adani power 1320 MW | 9,855.65 | 5,165.16 | 5.24 | 9,215.03 | 4,413.69 | 4.79"
2024-25,General,375,Adani power 1200 MW,15.14,,1084.92,,"Adani power 1200 MW | 2,096.64 | 2,163.35 | 10.32 | 1,084.92 | 1,642.42 | 15.14"
2024-25,General,375,Adani power 440 MW,269.18,,15.98,,Adani power 440 MW | 53.48 | 449.51 | 84.05 | 15.98 | 430.24 | 269.18
2024-25,General,376,Rattanindia Amravati,4.03,,8242.91,,"Rattanindia Amravati | 8,959.68 | 3,642.71 | 4.07 | 8,242.91 | 3,319.58 | 4.03"
2024-25,General,376,Total PP from Thermal,5.04,,104713.0,,"Total PP from Thermal | 1,16,743 | 56,868 | 4.87 | 1,04,713 | 52,781 | 5.04"
2024-25,General,376,BHUSAWAL - 3,72.27,,1163.56,,"BHUSAWAL - 3 | 72.27 | 184.94 | 25.59 | 1,163.56 | 696.93 | 5.99"
2024-25,General,376,BHUSAWAL 6,"4,505.97",2438.46,5.41,,"BHUSAWAL 6 | 4,505.97 | 2,438.46 | 5.41"
2024-25,General,376,KHAPARKHEDA -1 to 4,"4,847.32",,4583.25,,"KHAPARKHEDA -1 to 4 | 4,847.32 | 2,319.94 | 4.79 | 4,583.25 | 2,574.37 | 5.62"
2024-25,General,376,NASHIK- 3 to 5,"2,659.59",,2457.52,,"NASHIK- 3 to 5 | 2,659.59 | 1,751.54 | 6.59 | 2,457.52 | 1,633.07 | 6.65"
2024-25,General,376,PARLI UNIT-6 & 7,"3,056.15",1888.74,6.18,482.26,"PARLI UNIT-6 & 7 | 3,056.15 | 1,888.74 | 6.18 | 482.26"
2024-25,General,376,Parli replacement U 8,"1,585.50",1067.63,6.73,384.66,"Parli replacement U 8 | 1,585.50 | 1,067.63 | 6.73 | 384.66"
2024-25,General,376,GTPS URAN,"2,734.43",1382.75,5.06,127.51,"GTPS URAN | 2,734.43 | 1,382.75 | 5.06 | 127.51"
2024-25,General,376,MSTPS-I,"2,349.55",1690.43,7.19,543.32,"MSTPS-I | 2,349.55 | 1,690.43 | 7.19 | 543.32"
2024-25,General,376,MSTPS-II,637.40,912.85,14.32,585.99,MSTPS-II | 637.40 | 912.85 | 14.32 | 585.99
2024-25,General,376,Gadarwara - I & II,728.50,,362.56,,Gadarwara - I & II | 728.50 | 394.35 | 5.41 | 362.56 | 228.08 | 6.29
2024-25,General,377,Khargone - I & II,,69.16,69.16,,Khargone - I & II | 69.16 | 69.16
2024-25,General,377,KAWAS,,137.9,137.9,,KAWAS | 137.90 | 137.90
2024-25,General,377,GANDHAR,,171.73,171.73,,GANDHAR | 171.73 | 171.73
2024-25,General,377,IPP - JSW,,192.64,192.64,,IPP - JSW | 192.64 | 192.64
2024-25,General,377,Mundra UMPP,7.22,,1360.98,,"Mundra UMPP | 2,218.15 | 1,601.02 | 7.22 | 1,360.98 | 1,131.62 | 8.31"
2024-25,General,377,Adani power 125 MW,17.07,,362.41,,Adani power 125 MW | 80.55 | 137.52 | 17.07 | 362.41 | 274.43 | 7.57
2024-25,General,377,Adani power 1200 MW,11.72,,1062.54,,"Adani power 1200 MW | 1,405.44 | 1,647.00 | 11.72 | 1,062.54 | 1,448.40 | 13.63"
2024-25,General,377,Adani power 440 MW,,,52.64,,Adani power 440 MW | 414.77 | 52.64 | 440.96 | 83.77
2024-25,General,377,Total PP from Thermal,4.97,,101250.0,,"Total PP from Thermal | 1,15,841 | 57,626 | 4.97 | 1,01,250 | 51,936 | 5.13"
2024-25,General,377,Must Run,,41667.0,308.0,3.64,"Must Run | 41,667 | 308 | 3.64 | 15,177 | 534 | 16,019"
2024-25,General,377,MSPGCL Thermal,,53802.0,8692.0,3.73,"MSPGCL Thermal | 53,802 | 8,692 | 3.73 | 20,080 | 28,772"
2024-25,General,377,NTPC,,27475.0,5340.0,2.14,"NTPC | 27,475 | 5,340 | 2.14 | 5,885 | 11,225"
2024-25,General,377,IPPs and UMPP,,23437.0,4350.0,3.6,"IPPs and UMPP | 23,437 | 4,350 | 3.60 | 8,436 | 12,785"
2024-25,General,377,PGCIL,,3845.0,3845.0,,"PGCIL | 3,845 | 3,845"
2024-25,General,377,Total,,146380.0,22535.0,3.39,"Total | 1,46,380 | 22,535 | 3.39 | 49,577 | 534 | 72,645"
2024-25,General,377,Must Run,3.77,,46872.0,,"Must Run | 46,872 | 335 | 3.58 | 16,795 | 526 | 17,655 | 3.77"
2024-25,General,377,MSPGCL Thermal,5.47,,52553.0,,"MSPGCL Thermal | 52,553 | 9,134 | 3.73 | 19,600 | 28,735 | 5.47"
2024-25,General,377,NTPC,4.13,,25476.0,,"NTPC | 25,476 | 5,397 | 2.01 | 5,123 | 10,519 | 4.13"
2024-25,General,377,IPPs and UMPP,5.46,,23222.0,,"IPPs and UMPP | 23,222 | 4,140 | 3.68 | 8,543 | 12,683 | 5.46"
2024-25,General,378,Total,"1,48,122",23043.0,3.38,50061.0,"Total | 1,48,122 | 23,043 | 3.38 | 50,061 | 526 | 73,629 | 4.97"
2024-25,General,378,Energy Requirement (Est),,146380.37,148122.48,,"Energy Requirement (Est) | MU | 1,46,380.37 | 1,48,122.48"
2024-25,General,378,Surplus Energy Available (Est),,35850.45,39312.89,,"Surplus Energy Available (Est) | MU | 35,850.45 | 39,312.89"
2024-25,General,378,Per Unit Average Power Purchase Cost,,4.96,4.97,,Per Unit Average Power Purchase Cost | Rs. /kWh | 4.96 | 4.97
2024-25,General,378,Surplus Cost (Est.),,17791.76,19541.71,,"Surplus Cost (Est.) | Rs. Crore | 17,791.76 | 19,541.71"
2024-25,General,379,Intra-State Transmission Charges,5977.94,5977.94,6004.23,6004.23,"Intra-State Transmission Charges | 5977.94 | 5,977.94 | 6004.23 | 6,004.23"
2024-25,General,379,MSLDC Charges,31.57,31.57,32.54,32.54,MSLDC Charges | 31.57 | 31.57 | 32.54 | 32.54
2024-25,General,379,Total,6009.51,6009.51,6036.77,6036.77,"Total | 6009.51 | 6,009.51 | 6036.77 | 6,036.77"
2024-25,General,379,Intra-State Transmission Charges,5977.94,5977.94,8562.96,6004.23,"Intra-State Transmission Charges | 5977.94 | 5,977.94 | 8,562.96 | 6004.23 | 6,004.23 | 8,605.77"
2024-25,General,379,MSLDC Charges,31.57,31.57,30.76,32.54,MSLDC Charges | 31.57 | 31.57 | 30.76 | 32.54 | 32.54 | 33.01
2024-25,General,379,Total,6009.51,6009.51,8593.72,6036.77,"Total | 6009.51 | 6,009.51 | 8,593.72 | 6036.77 | 6,036.77 | 8,638.78"
2024-25,General,380,O&M Expenditure (Wires Business),,5086.16,5448.75,5281.17,"O&M Expenditure (Wires Business) | 5,086.16 | 5,448.75 | 5,281.17 | 5,724.41"
2024-25,General,380,O&M Expenditure (Supply Business),,2738.7,2933.94,2843.71,"O&M Expenditure (Supply Business) | 2,738.70 | 2,933.94 | 2,843.71 | 3,082.37"
2024-25,General,380,Operation & Maintenance Expenses,,7824.87,8382.69,8124.87,"Operation & Maintenance Expenses | 7,824.87 | 8,382.69 | 8,124.87 | 8,806.78"
2024-25,General,381,FY 2017-18,114.88,,284.42,,FY 2017-18 | 114.88 | 2.92% | 284.42 | 3.08%
2024-25,General,381,FY 2018-19,119.79,,299.92,,FY 2018-19 | 119.79 | 4.28% | 299.92 | 5.45%
2024-25,General,381,FY 2019-20,121.80,,322.5,,FY 2019-20 | 121.80 | 1.68% | 322.50 | 7.53%
2024-25,General,381,FY 2020-21,123.38,,338.69,,FY 2020-21 | 123.38 | 1.29% | 338.69 | 5.02%
2024-25,General,381,FY 2021-22,139.41,,356.06,,FY 2021-22 | 139.41 | 13.00% | 356.06 | 5.13%
2024-25,General,382,O&M Expenditure for Wires Business,"5,086.16",5448.75,5357.66,5281.17,"O&M Expenditure for Wires Business | 5,086.16 | 5,448.75 | 5,357.66 | 5,281.17 | 5,724.41 | 5,628.71"
2024-25,General,382,O&M Expenditure for Supply Business,"2,738.70",2933.94,2884.89,2843.71,"O&M Expenditure for Supply Business | 2,738.70 | 2,933.94 | 2,884.89 | 2,843.71 | 3,082.37 | 3,030.84"
2024-25,General,382,Operation & Maintenance Expenses,"7,824.87",8382.69,8242.55,8124.87,"Operation & Maintenance Expenses | 7,824.87 | 8,382.69 | 8,242.55 | 8,124.87 | 8,806.78 | 8,659.55"
2024-25,General,383,Substation Monitoring System (SMS),69.53,36.0,69.53,72.0,Substation Monitoring System (SMS) | 69.53 | 36.00 | 69.53 | 72.00
2024-25,General,383,MSEDCL Cloud Project,8.32,7.97,8.32,7.97,MSEDCL Cloud Project | 8.32 | 7.97 | 8.32 | 7.97
2024-25,General,383,Annual Technical Support of SAP/HANA/Oracle Software Licenses,5.94,,5.94,,Annual Technical Support of SAP/HANA/Oracle Software Licenses | 5.94 | 5.94
2024-25,General,383,Vehicle Tracking System,0.53,0.26,0.53,0.26,Vehicle Tracking System | 0.53 | 0.26 | 0.53 | 0.26
2024-25,General,383,Demand Forecasting,,2.73,2.73,,Demand Forecasting | 2.73 | 2.73
2024-25,General,383,GIS,,1.13,1.13,,GIS | 1.13 | 1.13
2024-25,General,383,Network analysis,,1.32,1.32,,Network analysis | 1.32 | 1.32
2024-25,General,383,SAP s4 Hana,,8.05,7.06,,SAP s4 Hana | 8.05 | 7.06
2024-25,General,383,SD wan,,0.27,0.27,,SD wan | 0.27 | 0.27
2024-25,General,383,RDSS (Smart Metering),,270.53,1110.83,,"RDSS (Smart Metering) | 270.53 | 1,110.83"
2024-25,General,383,Sub-Total,84.31,328.25,84.31,1203.56,"Sub-Total | 84.31 | 328.25 | 84.31 | 1,203.56"
2024-25,General,383,Customer Care Center,6.60,27.2,6.6,27.2,Customer Care Center | 6.60 | 27.20 | 6.60 | 27.20
2024-25,General,383,RF-DCU (Exp. of Interest & Tender),4.80,4.8,4.8,4.8,RF-DCU (Exp. of Interest & Tender) | 4.80 | 4.80 | 4.80 | 4.80
2024-25,General,383,Demand forecasting,,2.73,2.73,,Demand forecasting | 2.73 | 2.73
2024-25,General,383,SAP s4 hana,,8.05,7.06,,SAP s4 hana | 8.05 | 7.06
2024-25,General,383,Sub-Total,26.18,324.25,26.18,1163.56,"Sub-Total | 26.18 | 324.25 | 26.18 | 1,163.56"
2024-25,General,383,Total,110.49,652.51,110.49,2367.12,"Total | 110.49 | 652.51 | 110.49 | 2,367.12"
2024-25,General,384,Substation Monitoring System (SMS),69.53,36.0,36.0,,Substation Monitoring System (SMS) | 69.53 | 36.00 | 36.00
2024-25,General,384,MSEDCL Cloud Project,8.32,7.97,7.97,,MSEDCL Cloud Project | 8.32 | 7.97 | 7.97
2024-25,General,384,Vehicle Tracking System,0.53,0.26,0.26,,Vehicle Tracking System | 0.53 | 0.26 | 0.26
2024-25,General,384,Demand Forecasting,,,2.73,,Demand Forecasting | 2.73
2024-25,General,384,GIS,,,1.13,,GIS | 1.13
2024-25,General,384,Network analysis,,,1.32,,Network analysis | 1.32
2024-25,General,384,SAP s4 Hana,,,8.05,,SAP s4 Hana | 8.05
2024-25,General,385,SD wan,,,0.27,,SD wan | 0.27
2024-25,General,385,RDSS (Smart Metering),,,270.53,,RDSS (Smart Metering) | 270.53
2024-25,General,385,Sub-Total,84.31,328.25,44.23,,Sub-Total | 84.31 | 328.25 | 44.23
2024-25,General,385,Customer Care Center,6.60,27.2,27.2,,Customer Care Center | 6.60 | 27.20 | 27.20
2024-25,General,385,Demand forecasting,,,2.73,,Demand forecasting | 2.73
2024-25,General,385,Sub-Total,26.18,324.25,40.23,,Sub-Total | 26.18 | 324.25 | 40.23
2024-25,General,385,Total,110.49,652.51,84.45,,Total | 110.49 | 652.51 | 84.45
2024-25,General,385,Substation Monitoring System (SMS),36.00,69.53,72.0,,Substation Monitoring System (SMS) | 36.00 | 69.53 | 72.00
2024-25,General,385,MSEDCL Cloud Project,7.97,8.32,7.97,,MSEDCL Cloud Project | 7.97 | 8.32 | 7.97
2024-25,General,385,Vehicle Tracking System,0.26,0.53,0.26,,Vehicle Tracking System | 0.26 | 0.53 | 0.26
2024-25,General,385,Sub-Total,328.25,84.31,80.23,,Sub-Total | 328.25 | 84.31 | 80.23
2024-25,General,385,Customer Care Center,27.20,6.6,27.2,,Customer Care Center | 27.20 | 6.60 | 27.20
2024-25,General,386,Sub-Total,324.25,26.18,40.23,,Sub-Total | 324.25 | 26.18 | 40.23
2024-25,General,386,Total,652.51,110.49,120.45,,Total | 652.51 | 110.49 | 120.45
2024-25,General,386,Capital Expenditure,,10576.77,14869.22,,"Capital Expenditure | 10,576.77 | 14,869.22"
2024-25,General,386,DPR Scheme,"2,090.36",10288.21,2090.36,14981.66,"DPR Scheme | 2,090.36 | 10,288.21 | 2,090.36 | 14,981.66"
2024-25,General,388,Sr. No,,120.0,12.0,,1 | Infra Plan work-II | 120.00 | 12.00
2024-25,General,388,Sr. No,,900.0,630.0,700.0,2 | New Consumer | 900.00 | 630.00 | 700.00 | 490.00
2024-25,General,388,Sr. No,,6.74,6.74,,3 | RDSS (PMA) | 6.74 | 6.74
2024-25,General,388,Sr. No,,5500.0,550.0,6500.0,"4 | RDSS (Loss Reduction) | 5,500.00 | 550.00 | 6,500.00 | 650.00"
2024-25,General,388,Sr. No,,1200.0,6500.0,,"5 | RDSS (System Strengthening) | 1,200.00 | 6,500.00"
2024-25,General,388,Sr. No,,35.0,6.24,,6 | DT metering plan | 35.00 | 6.24
2024-25,General,388,Sr. No,,100.0,22.0,,7 | Reactive Power Management | 100.00 | 22.00
2024-25,General,389,Sr. No,,7861.74,1192.0,13734.98,"8 | Total | 7,861.74 | 1,192.00 | 13,734.98 | 1,140.00"
2024-25,General,389,Approved DPR Capitalisation amount,656.07,3381.74,3004.3,652.57,"Approved DPR Capitalisation amount | 656.07 | 3,381.74 | 3,004.30 | 652.57 | 1,921.44 | 1,711.43"
2024-25,General,389,Pending/ yet to approve DPR,131.22,6842.0,550.0,130.52,"Pending/ yet to approve DPR | 131.22 | 6842.00 | 550 | 130.52 | 13,035 | 650"
2024-25,General,389,Sub-total,787.32,10223.74,3554.3,783.11,"Sub-total | 787.32 | 10,223.74 | 3,554.30 | 783.11 | 14,956.44 | 2,361.46"
2024-25,General,389,Non DPR,34.51,64.48,64.34,30.0,Non DPR | 34.51 | 64.48 | 64.34 | 30.00 | 25.22 | 25.08
2024-25,General,390,Allowable Non DPR Capped,34.51,64.48,64.34,30.0,Allowable Non DPR Capped | 34.51 | 64.48 | 64.34 | 30.00 | 25.22 | 25.08
2024-25,General,390,Total Capitalisation,821.83,10288.21,3618.64,813.11,"Total Capitalisation | 821.83 | 10,288.21 | 3,618.64 | 813.11 | 14,981.66 | 2,386.54"
2024-25,General,390,Allowed capitalisation,2090.36,10288.21,3618.64,2090.36,"Allowed capitalisation | 2090.36 | 10,288.21 | 3,618.64 | 2090.36 | 14,981.66 | 2,386.54"
2024-25,General,390,Capital Expenditure,2090.36,10288.21,3618.64,2090.36,"Capital Expenditure | 2090.36 | 10,288.21 | 3,618.64 | 2090.36 | 14,981.66 | 2,386.54"
2024-25,LT_Commercial,391,Opening GFA,"62,438.45",61665.81,63677.44,66242.84,"Opening GFA | 62,438.45 | 61,665.81 | 63,677.44 | 66,242.84"
2024-25,LT_Commercial,391,Depreciation,"3,122.45",3080.11,3183.82,3308.73,"Depreciation | 3,122.45 | 3,080.11 | 3,183.82 | 3,308.73"
2024-25,LT_Commercial,391,Opening GFA,"62,438.45",61665.81,60451.39,63677.44,"Opening GFA | 62,438.45 | 61,665.81 | 60,451.39 | 63,677.44 | 66,242.84 | 61,999.42"
2024-25,LT_Commercial,391,Depreciation,"3,122.45",3080.11,2762.36,3183.82,"Depreciation | 3,122.45 | 3,080.11 | 2,762.36 | 3,183.82 | 3,308.73 | 2,820.60"
2024-25,General,392,Total Capital Expenditure,,10576.77,14869.22,,"Total Capital Expenditure | 10,576.77 | 14,869.22"
2024-25,General,392,Consumer Contribution,,100.0,100.0,,Consumer Contribution | 100.00 | 100.00
2024-25,General,392,Grants received during the year,,5952.11,8921.99,,"Grants received during the year | 5,952.11 | 8,921.99"
2024-25,General,392,Equity,,192.83,40.16,,Equity | 192.83 | 40.16
2024-25,General,392,Debt,,4331.83,5807.06,,"Debt | 4,331.83 | 5,807.06"
2024-25,General,392,Total Capitalization,"2,090.36",10288.21,2090.36,14981.66,"Total Capitalization | 2,090.36 | 10,288.21 | 2,090.36 | 14,981.66"
2024-25,General,392,Consumer Contribution,115.64,97.27,110.81,100.76,Consumer Contribution | 115.64 | 97.27 | 110.81 | 100.76
2024-25,General,392,Grants received during the year,735.73,5789.72,739.67,8989.46,"Grants received during the year | 735.73 | 5,789.72 | 739.67 | 8,989.46"
2024-25,General,392,Balance to be funded,"1,238.99",4401.22,1239.89,5891.44,"Balance to be funded | 1,238.99 | 4,401.22 | 1,239.89 | 5,891.44"
2024-25,General,392,Equity amount,371.70,187.57,371.97,40.77,Equity amount | 371.70 | 187.57 | 371.97 | 40.77
2024-25,General,392,Debt amount,867.29,4213.65,867.92,5850.98,"Debt amount | 867.29 | 4,213.65 | 867.92 | 5,850.98"
2024-25,General,392,Equity Amount,,187.57,40.47,,Equity Amount | 187.57 | 40.47
2024-25,General,392,Debt Amount,,4213.65,5850.98,,"Debt Amount | 4,213.65 | 5,850.98"
2024-25,General,393,Total Capitalisation,,3618.64,2386.54,,"Total Capitalisation | 3,618.64 | 2,386.54"
2024-25,General,393,Less: Consumer Contribution,,34.21,16.05,,Less: Consumer Contribution | 34.21 | 16.05
2024-25,General,393,Less: Grants,,2036.4,1432.0,,"Less: Grants | 2,036.40 | 1,432.00"
