FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2023-24,LT_Residential,770,EHV,,,0.53,,HT | 0.53
2023-24,LT_Residential,770,HT V (A): HT Agriculture Pumpsets,100,,8.29,,HT V (A): HT Agriculture Pumpsets | 100 | 8.29
2023-24,General,771,EHV,440,,7.06,,EHV | 440 | 7.06
2023-24,General,771,EHV,440,7.06,0.62,,HT | 440 | 7.06 | 0.62
2023-24,General,771,0900 Hrs - 1700 Hrs,,,-0.8,,0900 Hrs - 1700 Hrs | -0.80
2023-24,General,771,0900 Hrs - 1700 Hrs,,,-0.85,,0900 Hrs - 1700 Hrs | -0.85
2023-24,General,771,EHV,450,,6.95,,EHV | 450 | 6.95
2023-24,General,771,EHV,450,6.95,0.57,,HT | 450 | 6.95 | 0.57
2023-24,General,771,0900 Hrs - 1700 Hrs,,,-0.9,,0900 Hrs - 1700 Hrs | -0.90
2023-24,LT_Residential,772,EHV,455,,6.94,,EHV | 455 | 6.94
2023-24,LT_Residential,772,EHV,455,6.94,0.55,,HT | 455 | 6.94 | 0.55
2023-24,LT_Residential,772,0900 Hrs - 1700 Hrs,,,-0.95,,0900 Hrs - 1700 Hrs | -0.95
2023-24,LT_Residential,772,EHV,460,6.94,0.53,,HT | 460 | 6.94 | 0.53
2023-24,HT_PWW,773,All Units,555,,8.8,,All Units | 555 | 8.80
2023-24,General,774,All Units,560,,8.58,,All Units | 560 | 8.58
2023-24,General,775,All Units,565,,8.4,,All Units | 565 | 8.40
2023-24,General,775,All Units,570,,8.29,,All Units | 570 | 8.29
2023-24,LT_Commercial,776,All Units,575,,8.19,,All Units | 575 | 8.19
2023-24,LT_Commercial,776,EHV,,,8.03,,EHV | 8.03
2023-24,LT_Commercial,776,EHV,,,7.84,,HT | 7.84
2023-24,General,777,EHV,,,7.83,,EHV | 7.83
2023-24,General,777,EHV,,,7.64,,HT | 7.64
2023-24,General,778,EHV,,,7.73,,EHV | 7.73
2023-24,General,778,EHV,,,7.55,,HT | 7.55
2023-24,General,778,EHV,,,7.72,,EHV | 7.72
2023-24,General,778,EHV,,,7.54,,HT | 7.54
2023-24,LT_Residential,789,HT I(A): HT - Industry (General),,10402303.0,,,"HT I(A): HT - Industry (General) | 15,194 | Rs/kVA/mth | 555 | 7.48 | 0.62 | 42,199 | 1,04,02,303 | 6,928 | 31,544 | 1,822 | (1,507) | 38,787 | 9.19"
2023-24,LT_Residential,789,HT I(C): HT - Industry (Seasonal),,112343.0,,,"HT I(C): HT - Industry (Seasonal) | 594 | Rs/kVA/mth | 555 | 7.78 | 0.62 | 203 | 1,12,343 | 75 | 157 | 13 | (7) | 237 | 11.72"
2023-24,LT_Residential,789,HT I(C): HT - Industry (Seasonal),HT I - Industry (Sub-,10514646.0,,,"HT I - Industry (Sub- | 15,788 | 42,402 | 1,05,14,646 | 7,003 | 31,701 | 1,835 | (1,514) | 39,024 | 9.20"
2023-24,LT_Residential,789,HT II: HT - Commercial,,669393.0,,,"HT II: HT - Commercial | 3,216 | Rs/kVA/mth | 555 | 9.26 | 0.62 | 2,007 | 6,69,393 | 446 | 1,859 | 122 | (76) | 2,350 | 11.71"
2023-24,LT_Residential,789,HT III: HT - Railways/Metro/Monorail Traction,,42143.0,,,"HT III: HT - Railways/Metro/Monorail Traction | 133 | Rs/kVA/mth | 555 | 7.16 | 0.62 | 146 | 42,143 | 28 | 104 | 6 | 138 | 9.48"
2023-24,LT_Residential,789,HT IV: HT - Public Water Works (PWW),,376703.0,,,"HT IV: HT - Public Water Works (PWW) | 1,117 | Rs/kVA/mth | 555 | 7.98 | 0.62 | 1,991 | 3,76,703 | 251 | 1,589 | 116 | (92) | 1,864 | 9.36"
2023-24,LT_Residential,789,HT V(A): HT - Agriculture Pumpsets,,476320.0,,,"HT V(A): HT - Agriculture Pumpsets | 945 | Rs/kVA/mth | 100 | 7.40 | 0.62 | 2,092 | 4,76,320 | 57 | 1,548 | 46 | 1,651 | 7.89"
2023-24,LT_Residential,789,HT V(B)): HT - Agriculture Others,,86326.0,,,"HT V(B)): HT - Agriculture Others | 430 | Rs/kVA/mth | 100 | 7.60 | 0.62 | 65 | 86,326 | 10 | 49 | 4 | 64 | 9.82"
2023-24,LT_Residential,789,HT VI: HT - Group Housing Societies (Residential),,59219.0,,,"HT VI: HT - Group Housing Societies (Residential) | 410 | Rs/kVA/mth | 440 | 7.06 | 0.62 | 235 | 59,219 | 31 | 166 | 15 | 212 | 9.01"
2023-24,LT_Residential,789,HT VIII(A): HT - Public Services-Government,,89851.0,,,"HT VIII(A): HT - Public Services-Government | 438 | Rs/kVA/mth | 555 | 8.80 | 0.62 | 373 | 89,851 | 60 | 328 | 23 | (21) | 390 | 10.47"
2023-24,LT_Residential,789,HT VIII(B): HT - Public Services-Others,,281216.0,,,"HT VIII(B): HT - Public Services-Others | 1,336 | Rs/kVA/mth | 555 | 8.80 | 0.62 | 931 | 2,81,216 | 187 | 819 | 58 | (49) | 1,015 | 10.91"
2023-24,LT_Residential,789,HT VIII: HT - Public Services,,371067.0,,,"HT VIII: HT - Public Services | 1,774 | Rs/kVA/mth | 1,304 | 3,71,067 | 247 | 1,147 | 81 | (70) | 1,405"
2023-24,LT_Residential,789,HT - MSPGCL-Aux Supply,,258754.0,,,"HT - MSPGCL-Aux Supply | 34 | Rs/kVA/mth | 394 | 2,58,754"
2023-24,LT_Residential,789,HT IX: HT – Electric Vehicle Charging Station,,353197.0,,,"HT IX: HT – Electric Vehicle Charging Station | 33 | Rs/kVA/mth | 7.84 | 0.62 | 1,025 | 3,53,197 | 804 | 64 | (58) | 809 | 7.90"
2023-24,LT_Residential,789,HT IX: HT – Electric Vehicle Charging Station,Sub-Total HT Category,23880.0,51660.0,13207768.0,"Sub-Total HT Category | 23,880 | 51,660 | 1,32,07,768 | 8,073 | 38,968 | 2,286 | (1,811) | 47,516 | 9.20"
2023-24,LT_Residential,789,LT I(A): LT - Residential- BPL Category (0-30 units),,20674.0,,,"LT I(A): LT - Residential- BPL Category (0-30 units) | 1,66,734 | Rs/conn/mth | 34 | 1.48 | 35 | 20,674 | 7 | 5 | 12 | 3.43"
2023-24,LT_Residential,790,Unknown,LT I(B): LT -,28305152.0,,,"LT I(B): LT - | 2,83,05,152"
2023-24,LT_Residential,790,0-100,,16727794.0,130.0,4.43,"0-100 | 1,67,27,794 | Rs/conn/mth | 130 | 4.43 | 1.24 | 14,435 | 2,610 | 6,395 | 1,785 | (217) | 10,572 | 7.32"
2023-24,LT_Residential,790,101-300,,6075961.0,130.0,9.64,"101-300 | 60,75,961 | Rs/conn/mth | 130 | 9.64 | 1.24 | 9,346 | 948 | 9,009 | 1,156 | (306) | 10,806 | 11.56"
2023-24,LT_Residential,790,301-500,,988616.0,130.0,12.83,"301-500 | 9,88,616 | Rs/conn/mth | 130 | 12.83 | 1.24 | 1,398 | 154 | 1,794 | 173 | (61) | 2,060 | 14.73"
2023-24,LT_Residential,790,501-1000,,358614.0,130.0,14.33,"501-1000 | 3,58,614 | Rs/conn/mth | 130 | 14.33 | 1.24 | 1,711 | 56 | 2,452 | 212 | (83) | 2,636 | 15.41"
2023-24,LT_Residential,790,Three Phase Connection,,,430.0,,Three Phase Connection | Rs/conn/mth | 430
2023-24,LT_Residential,790,Three Phase Connection,LT I: LT - Residential,28325826.0,,,"LT I: LT - Residential | 2,43,17,719 | 26,925 | 2,83,25,826 | 3,774 | 19,655 | 3,325 | (668) | 26,086 | 9.69"
2023-24,LT_Residential,790,LT II(A): LT - Non- Residential (0-20 kW),,4752144.0,,,"LT II(A): LT - Non- Residential (0-20 kW) | 23,80,074 | Rs/Conn/mth | 520 | 6.60 | 1.24 | 5,289 | 47,52,144 | 1,485 | 3,491 | 654 | (108) | 5,522 | 10.44"
2023-24,LT_Residential,790,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),,438696.0,,,"LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW) | 27,512 | Rs/kVA/mth | 520 | 10.87 | 1.24 | 933 | 4,38,696 | 274 | 1,014 | 115 | (45) | 1,359 | 14.56"
2023-24,LT_Residential,790,LT II(C): LT - Non- Residential (Above 50 kW),,398934.0,,,"LT II(C): LT - Non- Residential (Above 50 kW) | 9,754 | Rs/kVA/mth | 520 | 13.13 | 1.24 | 894 | 3,98,934 | 249 | 1,174 | 111 | (53) | 1,480 | 16.56"
2023-24,LT_Residential,790,LT II(C): LT - Non- Residential (Above 50 kW),LT II: LT - Non-,5589774.0,,,"LT II: LT - Non- | 24,17,340 | 7,116 | 55,89,774 | 2,008 | 5,679 | 880 | (206) | 8,361 | 11.75"
2023-24,LT_Residential,790,LT III(A): LT - Public Water Works (0-20 kW),,128798.0,,,"LT III(A): LT - Public Water Works (0-20 kW) | 58,828 | Rs/kVA/mth | 130 | 4.71 | 1.24 | 737 | 1,28,798 | 20 | 347 | 91 | 458 | 6.22"
2023-24,LT_Residential,790,LT III(B): LT - Public Water Works (>20 kW-40 kW),,40162.0,,,"LT III(B): LT - Public Water Works (>20 kW-40 kW) | 1,587 | Rs/kVA/mth | 160 | 6.84 | 1.24 | 121 | 40,162 | 8 | 83 | 15 | 105 | 8.71"
2023-24,LT_Residential,790,LT III (C): LT - Public Water Works (Above 40 kW),,56110.0,,,"LT III (C): LT - Public Water Works (Above 40 kW) | 1,011 | Rs/kVA/mth | 195 | 8.81 | 1.24 | 173 | 56,110 | 13 | 152 | 21 | 187 | 10.81"
2023-24,LT_Residential,790,LT III (C): LT - Public Water Works (Above 40 kW),LT III: LT - Public,225070.0,,,"LT III: LT - Public | 61,426 | 1,031 | 2,25,070 | 41 | 582 | 127 | 750 | 7.28"
2023-24,LT_Residential,790,(a) 0 - 5 HP,,3261196.0,,,"(a) 0 - 5 HP | 651363 | Rs/HP/mth | 675 | 154.56 | 3,181 | 32,61,196 | 2,642 | 605 | 3,246"
2023-24,LT_Residential,790,(b) > 5 HP - 7.5 HP,,769932.0,,,"(b) > 5 HP - 7.5 HP | 153780 | Rs/HP/mth | 719 | 154.56 | 457 | 7,69,932 | 664 | 143 | 807"
2023-24,LT_Agriculture,791,(c) Above 7.5 HP,,796.0,154.56,82.0,(c) Above 7.5 HP | Rs/HP/mth | 796 | 154.56 | 82
2023-24,LT_Agriculture,791,(a) 0 - 5 HP,,3426948.0,,,"(a) 0 - 5 HP | 6,84,469 | Rs/HP/mth | 545 | 154.56 | 7,088 | 34,26,948 | 2,241 | 636 | 2,877"
2023-24,LT_Agriculture,791,(b) > 5 HP - 7.5 HP,,1163905.0,,,"(b) > 5 HP - 7.5 HP | 2,32,468 | Rs/HP/mth | 586 | 154.56 | 1,013 | 11,63,905 | 818 | 216 | 1,034"
2023-24,LT_Agriculture,791,(c) Above 7.5 HP,,663.0,154.56,49.0,(c) Above 7.5 HP | Rs/HP/mth | 663 | 154.56 | 49
2023-24,LT_Agriculture,791,LT IV(B): LT -AG Metered-Pumpsets,,16030780.0,,,"LT IV(B): LT -AG Metered-Pumpsets | 31,24,151 | Rs/HP/mth | 75 | 4.28 | 1.24 | 22,057 | 1,60,30,780 | 1,443 | 9,441 | 2,727 | 13,611 | 6.17"
2023-24,LT_Agriculture,791,LT IV(C): LT - AG Metered-Others,,147496.0,,,"LT IV(C): LT - AG Metered-Others | 31,551 | Rs/KW/mth | 170 | 5.43 | 1.24 | 212 | 1,47,496 | 30 | 115 | 26 | 172 | 8.08"
2023-24,LT_Agriculture,791,LT IV(C): LT - AG Metered-Others,LT IV - LT - Agriculture,24800258.0,,,"LT IV - LT - Agriculture | 48,77,782 | 34,140 | 2,48,00,258 | 7,838 | 9,556 | 4,353 | 21,747 | 6.37"
2023-24,LT_Agriculture,791,LT V -Industry (0 - 20 kW),,4039037.0,,,"LT V -Industry (0 - 20 kW) | 3,55,794 | Rs/Conn/mth | 590 | 5.96 | 1.24 | 3,738 | 40,39,037 | 252 | 2,228 | 462 | 2,942 | 7.87"
2023-24,LT_Agriculture,791,LT V -Industry (Above 20 kW),,2763716.0,,,"LT V -Industry (Above 20 kW) | 81,400 | Rs/kVA/mth | 390 | 7.04 | 1.24 | 6,149 | 27,63,716 | 1,293 | 4,329 | 760 | (292) | 6,090 | 9.90"
2023-24,LT_Agriculture,791,LT V -Industry (Above 20 kW),LT V -Industry(Sub-,6802753.0,,,"LT V -Industry(Sub- | 4,37,194 | 9,886 | 68,02,753 | 1,545 | 6,556 | 1,222 | (292) | 9,032 | 9.14"
2023-24,LT_Agriculture,791,"LT VI (A) Street Light- Gram Panchayat, A,B&C Class MCs",,287705.0,,,"LT VI (A) Street Light- Gram Panchayat, A,B&C Class MCs | 73,331 | Rs/KW/mth | 145 | 7.00 | 1.24 | 746 | 2,87,705 | 50 | 522 | 92 | 664 | 8.91"
2023-24,LT_Agriculture,791,LT VI (B) Street Light - Municipal Corporation Areas,,243670.0,,,"LT VI (B) Street Light - Municipal Corporation Areas | 35,780 | Rs/KW/mth | 145 | 8.40 | 1.24 | 375 | 2,43,670 | 42 | 315 | 46 | 403 | 10.77"
2023-24,LT_Agriculture,791,LT VI (B) Street Light - Municipal Corporation Areas,LT VI Street Light (Sub-,531375.0,,,"LT VI Street Light (Sub- | 1,09,111 | 1,120 | 5,31,375 | 92 | 837 | 139 | 1,068 | 9.53"
2023-24,LT_Agriculture,791,(i) 0-20 kW,,391238.0,,,"(i) 0-20 kW | 1,71,219 | Rs/kVA/mth | 450 | 4.93 | 1.24 | 540 | 3,91,238 | 92 | 266 | 67 | 426 | 7.88"
2023-24,LT_Agriculture,791,(ii) 20 kW-50 kW,,74539.0,,,"(ii) 20 kW-50 kW | 6,227 | Rs/kVA/mth | 450 | 8.35 | 1.24 | 187 | 74,539 | 40 | 156 | 23 | (14) | 205 | 10.98"
2023-24,LT_Agriculture,791,(iii) Above 50 kW,,91505.0,,,"(iii) Above 50 kW | 2,821 | Rs/kVA/mth | 450 | 8.68 | 1.24 | 265 | 91,505 | 49 | 230 | 33 | (22) | 291 | 10.94"
2023-24,LT_Industry,792,Unknown,LT VII Public Services,557282.0,,,"LT VII Public Services | 1,80,267 | 993 | 5,57,282 | 182 | 653 | 123 | (36) | 921 | 9.28"
2023-24,LT_Industry,792,LT VIII – Electric Vehicle Charging Station,,308004.0,,,"LT VIII – Electric Vehicle Charging Station | 1,924 | 7.21 | 1.24 | 236 | 3,08,004 | 170 | 29 | (7) | 192 | 8.13"
2023-24,LT_Industry,792,LT VIII – Electric Vehicle Charging Station,Sub-Total LT Category,32461737.0,83852.0,67629076.0,"Sub-Total LT Category | 3,24,61,737 | 83,852 | 6,76,29,076 | 15,665 | 45,293 | 10,495 | (1,275) | 70,178 | 8.37"
2023-24,LT_Industry,792,Bhiwandi,,5.77,4416.0,2546.0,"Bhiwandi | 5.77 | 4,416 | 2,546 | 5.77"
2023-24,LT_Industry,792,Thane,,7.21,862.0,621.0,Thane | 7.21 | 862 | 621 | 7.21
2023-24,LT_Industry,792,Malegaon,,5.68,1612.0,915.0,"Malegaon | 5.68 | 1,612 | 915 | 5.68"
2023-24,LT_Industry,792,LF/ Incentives/Discount,MSEDCL Total,80836845.0,,,"MSEDCL Total | 3,24,85,617 | 1,42,402 | 8,08,36,845 | 23,739 | 83,124 | 12,774 | (3,086) | 1,20,633 | 8.47"
2023-24,LT_Residential,793,HT I(A): HT - Industry (General),,10811563.0,,,"HT I(A): HT - Industry (General) | 15,334 | Rs/kVA/mth | 560 | 7.27 | 0.60 | 44,174 | 1,08,11,563 | 7,260 | 32,106 | 1,855 | (1,534) | 39,686 | 8.98"
2023-24,LT_Residential,793,HT I(C): HT - Industry (Seasonal),,116764.0,,,"HT I(C): HT - Industry (Seasonal) | 604 | Rs/kVA/mth | 560 | 7.56 | 0.60 | 212 | 1,16,764 | 78 | 160 | 13 | (8) | 244 | 11.50"
2023-24,LT_Residential,793,HT I(C): HT - Industry (Seasonal),HT I - Industry (Sub-,10928327.0,,,"HT I - Industry (Sub- | 15,938 | 44,386 | 1,09,28,327 | 7,338 | 32,266 | 1,867 | (1,541) | 39,930 | 9.00"
2023-24,LT_Residential,793,HT II: HT - Commercial,,688212.0,,,"HT II: HT - Commercial | 3,222 | Rs/kVA/mth | 560 | 8.83 | 0.60 | 2,119 | 6,88,212 | 462 | 1,870 | 125 | (77) | 2,380 | 11.24"
2023-24,LT_Residential,793,HT III: HT - Railways/Metro/Monorail Traction,,43945.0,,,"HT III: HT - Railways/Metro/Monorail Traction | 142 | Rs/kVA/mth | 560 | 6.98 | 0.60 | 152 | 43,945 | 30 | 106 | 6 | 141 | 9.31"
2023-24,LT_Residential,793,HT IV: HT - Public Water Works (PWW),,390057.0,,,"HT IV: HT - Public Water Works (PWW) | 1,137 | Rs/kVA/mth | 560 | 7.78 | 0.60 | 2,052 | 3,90,057 | 262 | 1,596 | 116 | (93) | 1,882 | 9.17"
2023-24,LT_Residential,793,HT V(A): HT - Agriculture Pumpsets,,489402.0,,,"HT V(A): HT - Agriculture Pumpsets | 945 | Rs/kVA/mth | 100 | 7.47 | 0.60 | 2,177 | 4,89,402 | 59 | 1,625 | 47 | 1,731 | 7.95"
2023-24,LT_Residential,793,HT V(B)): HT - Agriculture Others,,88155.0,,,"HT V(B)): HT - Agriculture Others | 430 | Rs/kVA/mth | 100 | 7.41 | 0.60 | 65 | 88,155 | 11 | 48 | 4 | 63 | 9.63"
2023-24,LT_Residential,793,HT VI: HT - Group Housing Societies (Residential),,60017.0,,,"HT VI: HT - Group Housing Societies (Residential) | 433 | Rs/kVA/mth | 445 | 6.98 | 0.60 | 243 | 60,017 | 32 | 170 | 15 | 217 | 8.91"
2023-24,LT_Residential,793,HT VIII: HT - Public Services,,386915.0,,,"HT VIII: HT - Public Services | 1,842 | Rs/kVA/mth | 1,352 | 3,86,915 | 260 | 1,160 | 82 | (71) | 1,431"
2023-24,LT_Residential,793,HT - MSPGCL-Aux Supply,,269699.0,,,"HT - MSPGCL-Aux Supply | 36 | Rs/kVA/mth | 417 | 2,69,699"
2023-24,LT_Residential,793,HT IX: HT – Electric Vehicle Charging Station,,465951.0,,,"HT IX: HT – Electric Vehicle Charging Station | 37 | Rs/kVA/mth | 7.64 | 0.60 | 1,648 | 4,65,951 | 1,260 | 100 | (91) | 1,269 | 7.70"
2023-24,LT_Residential,793,HT IX: HT – Electric Vehicle Charging Station,Sub-Total HT Category,24162.0,54611.0,13810680.0,"Sub-Total HT Category | 24,162 | 54,611 | 1,38,10,680 | 8,453 | 40,103 | 2,359 | (1,873) | 49,042 | 8.98"
2023-24,LT_Residential,793,LT I(A): LT - Residential- BPL Category (0-30 units),LT I(B): LT - Residential,,29608445.0,,"LT I(B): LT - Residential | 2,96,08,445"
2023-24,LT_Residential,793,0-100,,17229964.0,130.0,4.32,"0-100 | 1,72,29,964 | Rs/conn/mth | 130 | 4.32 | 1.20 | 15,193 | 2,694 | 6,562 | 1,831 | (223) | 10,864 | 7.15"
2023-24,LT_Residential,793,101-300,,6258362.0,130.0,9.4,"101-300 | 62,58,362 | Rs/conn/mth | 130 | 9.40 | 1.20 | 9,836 | 979 | 9,245 | 1,185 | (314) | 11,095 | 11.28"
2023-24,LT_Residential,793,301-500,,1018295.0,130.0,12.51,"301-500 | 10,18,295 | Rs/conn/mth | 130 | 12.51 | 1.20 | 1,365 | 159 | 1,707 | 164 | (58) | 1,973 | 14.46"
2023-24,LT_Residential,793,501-1000,,369380.0,130.0,13.97,"501-1000 | 3,69,380 | Rs/conn/mth | 130 | 13.97 | 1.20 | 1,671 | 58 | 2,334 | 201 | (79) | 2,514 | 15.05"
2023-24,LT_Residential,793,Three Phase Connection,,,435.0,,Three Phase Connection | Rs/conn/mth | 435
2023-24,LT_Residential,794,Unknown,LT I: LT - Residential,29629119.0,,,"LT I: LT - Residential | 2,50,42,734 | 28,100 | 2,96,29,119 | 3,897 | 19,854 | 3,381 | (675) | 26,457 | 9.42"
2023-24,LT_Residential,794,LT II(A): LT - Non- Residential (0-20 kW),,4945404.0,,,"LT II(A): LT - Non- Residential (0-20 kW) | 24,62,535 | Rs/kVA/mth | 525 | 6.44 | 1.20 | 5,595 | 49,45,404 | 1,552 | 3,600 | 674 | (175) | 5,651 | 10.10"
2023-24,LT_Residential,794,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),,456537.0,,,"LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW) | 28,466 | Rs/kVA/mth | 525 | 10.60 | 1.20 | 949 | 4,56,537 | 288 | 1,006 | 114 | (44) | 1,364 | 14.37"
2023-24,LT_Residential,794,LT II(C): LT - Non- Residential (Above 50 kW),,417054.0,,,"LT II(C): LT - Non- Residential (Above 50 kW) | 10,092 | Rs/kVA/mth | 525 | 12.80 | 1.20 | 908 | 4,17,054 | 263 | 1,163 | 109 | (52) | 1,483 | 16.32"
2023-24,LT_Residential,794,LT II(C): LT - Non- Residential (Above 50 kW),LT II: LT - Non-,5818995.0,,,"LT II: LT - Non- | 25,01,093 | 7,452 | 58,18,995 | 2,103 | 5,769 | 898 | (272) | 8,497 | 11.40"
2023-24,LT_Residential,794,LT III(A): LT - Public Water Works (0-20 kW),,136613.0,,,"LT III(A): LT - Public Water Works (0-20 kW) | 60,052 | Rs/kVA/mth | 130 | 4.62 | 1.20 | 774 | 1,36,613 | 21 | 358 | 93 | 472 | 6.10"
2023-24,LT_Residential,794,LT III(B): LT - Public Water Works (>20 kW-40 kW),,42599.0,,,"LT III(B): LT - Public Water Works (>20 kW-40 kW) | 1,623 | Rs/kVA/mth | 160 | 6.70 | 1.20 | 127 | 42,599 | 8 | 85 | 15 | 108 | 8.55"
2023-24,LT_Residential,794,LT III (C): LT - Public Water Works (Above 40 kW),,59515.0,,,"LT III (C): LT - Public Water Works (Above 40 kW) | 1,034 | Rs/kVA/mth | 200 | 8.62 | 1.20 | 182 | 59,515 | 14 | 157 | 22 | 193 | 10.61"
2023-24,LT_Residential,794,LT III (C): LT - Public Water Works (Above 40 kW),LT III: LT - Public,238727.0,,,"LT III: LT - Public | 62,709 | 1,082 | 2,38,727 | 44 | 599 | 130 | 773 | 7.15"
2023-24,LT_Residential,794,(c) Above 7.5 HP,,847.0,150.61,82.0,(c) Above 7.5 HP | Rs/HP/mth | 847 | 150.61 | 82
2023-24,LT_Residential,794,(c) Above 7.5 HP,,713.0,150.61,49.0,(c) Above 7.5 HP | Rs/HP/mth | 713 | 150.61 | 49
2023-24,LT_Residential,794,LT IV(B): LT -AG Metered-Pumpsets,,16332593.0,,,"LT IV(B): LT -AG Metered-Pumpsets | 31,75,698 | Rs/HP/mth | 80 | 4.60 | 1.20 | 22,472 | 1,63,32,593 | 1,563 | 10,344 | 2,708 | 14,614 | 6.50"
2023-24,LT_Residential,794,LT IV(C): LT - AG Metered-Others,,154871.0,,,"LT IV(C): LT - AG Metered-Others | 32,072 | Rs/KW/mth | 177 | 5.29 | 1.20 | 216 | 1,54,871 | 33 | 114 | 26 | 173 | 8.02"
2023-24,LT_Agriculture,795,Unknown,LT IV - LT - Agriculture,25109446.0,,,"LT IV - LT - Agriculture | 49,29,850 | 34,558 | 2,51,09,446 | 8,470 | 10,458 | 4,289 | 23,217 | 6.72"
2023-24,LT_Agriculture,795,LT V -Industry (0 - 20 kW),,4210781.0,,,"LT V -Industry (0 - 20 kW) | 3,69,512 | Rs/Conn/mth | 595 | 5.86 | 1.20 | 4,123 | 42,10,781 | 264 | 2,416 | 497 | 3,177 | 7.71"
2023-24,LT_Agriculture,795,LT V -Industry (Above 20 kW),,2881232.0,,,"LT V -Industry (Above 20 kW) | 84,539 | Rs/kVA/mth | 395 | 6.91 | 1.20 | 6,802 | 28,81,232 | 1,365 | 4,703 | 820 | (317) | 6,570 | 9.66"
2023-24,LT_Agriculture,795,LT V -Industry (Above 20 kW),LT V -Industry (Sub-,7092013.0,,,"LT V -Industry (Sub- | 4,54,051 | 10,924 | 70,92,013 | 1,629 | 7,119 | 1,315 | (317) | 9,746 | 8.92"
2023-24,LT_Agriculture,795,"LT VI (A) Street Light- Gram Panchayat, A,B&C Class MCs",,300625.0,,,"LT VI (A) Street Light- Gram Panchayat, A,B&C Class MCs | 74,253 | Rs/KW/mth | 145 | 6.78 | 1.20 | 753 | 3,00,625 | 52 | 510 | 91 | 653 | 8.68"
2023-24,LT_Agriculture,795,LT VI (B) Street Light - Municipal Corporation Areas,,250722.0,,,"LT VI (B) Street Light - Municipal Corporation Areas | 36,460 | Rs/KW/mth | 145 | 8.14 | 1.20 | 378 | 2,50,722 | 44 | 308 | 46 | 397 | 10.50"
2023-24,LT_Agriculture,795,LT VI (B) Street Light - Municipal Corporation Areas,LT VI Street Light (Sub-,551347.0,,,"LT VI Street Light (Sub- | 1,10,713 | 1,131 | 5,51,347 | 96 | 818 | 136 | 1,051 | 9.29"
2023-24,LT_Agriculture,795,(i) 0-20 kW,,410319.0,,,"(i) 0-20 kW | 1,76,302 | Rs/kVA/mth | 455 | 4.81 | 1.20 | 598 | 4,10,319 | 96 | 287 | 72 | 456 | 7.62"
2023-24,LT_Agriculture,795,(ii) 20 kW-50 kW,,77709.0,,,"(ii) 20 kW-50 kW | 6,413 | Rs/kVA/mth | 455 | 8.14 | 1.20 | 207 | 77,709 | 42 | 168 | 25 | (15) | 220 | 10.65"
2023-24,LT_Agriculture,795,(iii) Above 50 kW,,95397.0,,,"(iii) Above 50 kW | 2,905 | Rs/kVA/mth | 455 | 8.46 | 1.20 | 292 | 95,397 | 52 | 247 | 35 | (24) | 311 | 10.64"
2023-24,LT_Agriculture,795,(iii) Above 50 kW,LT VII Public Services,583425.0,,,"LT VII Public Services | 1,85,620 | 1,097 | 5,83,425 | 191 | 703 | 132 | (39) | 987 | 8.99"
2023-24,LT_Agriculture,795,LT VIII – Electric Vehicle Charging Station,,264729.0,,,"LT VIII – Electric Vehicle Charging Station | 2,117 | 7.03 | 1.20 | 388 | 2,64,729 | 273 | 47 | (12) | 308 | 7.93"
2023-24,LT_Agriculture,795,LT VIII – Electric Vehicle Charging Station,Sub-Total LT Category,33348452.0,87358.0,69786449.0,"Sub-Total LT Category | 3,33,48,452 | 87,358 | 6,97,86,449 | 16,620 | 47,315 | 10,642 | (1,386) | 73,191 | 8.38"
2023-24,LT_Agriculture,795,Bhiwandi,,5.88,4664.0,2744.0,"Bhiwandi | 5.88 | 4,664 | 2,744 | 5.88"
2023-24,LT_Agriculture,795,Thane,,7.25,876.0,635.0,Thane | 7.25 | 876 | 635 | 7.25
2023-24,LT_Agriculture,795,Malegaon,,5.72,1701.0,972.0,"Malegaon | 5.72 | 1,701 | 972 | 5.72"
2023-24,LT_Agriculture,795,LF/ Incentives/Discount,MSEDCL Total Revenue,33372614.0,149211.0,83597129.0,"MSEDCL Total Revenue | 3,33,72,614 | 1,49,211 | 8,35,97,129 | 25,073 | 86,225 | 13,001 | (3,258) | 1,25,392 | 8.40"
2023-24,LT_Residential,796,HT I(A): HT - Industry (General),,11236924.0,,,"HT I(A): HT - Industry (General) | 15,476 | Rs/kVA/mth | 565 | 7.11 | 0.57 | 46,173 | 1,12,36,924 | 7,621 | 32,817 | 1,841 | (1,568) | 40,710 | 8.82"
2023-24,LT_Residential,796,HT I(C): HT - Industry (Seasonal),,121359.0,,,"HT I(C): HT - Industry (Seasonal) | 614 | Rs/kVA/mth | 565 | 7.40 | 0.57 | 222 | 1,21,359 | 82 | 164 | 13 | (7) | 251 | 11.33"
2023-24,LT_Residential,796,HT I(C): HT - Industry (Seasonal),HT I - Industry (Sub-,11358283.0,,,"HT I - Industry (Sub- | 16,090 | 46,395 | 1,13,58,283 | 7,703 | 32,981 | 1,853 | (1,576) | 40,961 | 8.83"
